,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,result,player
849,2023-0605,Tour Finals,Hard,8,A,20231113,290,207989,2.0,,Carlos Alcaraz,R,183.0,ESP,20.5,126094,5.0,,Andrey Rublev,R,188.0,RUS,26.0,7-5 6-2,3,RR,74.0,5.0,0.0,47.0,34.0,32.0,8.0,10.0,0.0,0.0,4.0,2.0,61.0,45.0,28.0,8.0,10.0,3.0,6.0,2.0,8455.0,5.0,4805.0,1,Carlos Alcaraz
850,2023-0605,Tour Finals,Hard,8,A,20231113,289,100644,7.0,,Alexander Zverev,R,198.0,GER,26.5,207989,2.0,,Carlos Alcaraz,R,183.0,ESP,20.5,6-7(3) 6-3 6-4,3,RR,151.0,16.0,2.0,97.0,75.0,59.0,11.0,16.0,5.0,6.0,11.0,2.0,92.0,64.0,47.0,15.0,15.0,5.0,8.0,7.0,3585.0,2.0,8455.0,1,Alexander Zverev
851,2023-0605,Tour Finals,Hard,8,A,20231113,288,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.7,126094,5.0,,Andrey Rublev,R,188.0,RUS,26.0,6-4 6-2,3,RR,91.0,10.0,3.0,64.0,36.0,30.0,14.0,9.0,7.0,7.0,2.0,2.0,68.0,45.0,28.0,9.0,9.0,7.0,10.0,3.0,7200.0,5.0,4805.0,1,Daniil Medvedev
852,2023-0605,Tour Finals,Hard,8,A,20231113,287,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.7,100644,7.0,,Alexander Zverev,R,198.0,GER,26.5,7-6(7) 6-4,3,RR,105.0,4.0,2.0,70.0,51.0,40.0,10.0,11.0,3.0,4.0,9.0,0.0,67.0,51.0,34.0,10.0,11.0,0.0,2.0,3.0,7200.0,7.0,3585.0,1,Daniil Medvedev
853,2023-0605,Tour Finals,Hard,8,A,20231113,286,100644,7.0,,Alexander Zverev,R,198.0,GER,26.5,126094,5.0,,Andrey Rublev,R,188.0,RUS,26.0,6-4 6-4,3,RR,101.0,10.0,1.0,66.0,47.0,33.0,11.0,10.0,3.0,4.0,6.0,0.0,68.0,46.0,32.0,8.0,10.0,4.0,7.0,7.0,3585.0,5.0,4805.0,1,Alexander Zverev
854,2023-7696,NextGen Finals,Hard,8,F,20231127,299,209950,1.0,,Arthur Fils,R,185.0,FRA,19.4,209414,2.0,,Luca Van Assche,R,178.0,FRA,19.5,2-4 4-1 4-3(1) 4-3(6),5,SF,97.0,9.0,4.0,70.0,45.0,39.0,14.0,12.0,2.0,3.0,6.0,1.0,65.0,43.0,32.0,14.0,11.0,2.0,3.0,36.0,1158.0,70.0,756.0,1,Arthur Fils
855,2023-7696,NextGen Finals,Hard,8,F,20231127,297,209950,1.0,,Arthur Fils,R,185.0,FRA,19.4,208502,3.0,,Dominic Stricker,L,183.0,SUI,21.2,4-2 3-4(3) 4-2 4-3(5),5,RR,104.0,8.0,3.0,77.0,46.0,35.0,18.0,12.0,2.0,3.0,6.0,3.0,82.0,56.0,39.0,12.0,12.0,8.0,11.0,36.0,1158.0,94.0,673.0,1,Arthur Fils
856,2023-7696,NextGen Finals,Hard,8,F,20231127,296,209950,1.0,,Arthur Fils,R,185.0,FRA,19.4,207925,5.0,,Flavio Cobolli,R,183.0,ITA,21.5,4-1 4-2 4-2,5,RR,59.0,5.0,1.0,48.0,32.0,23.0,11.0,9.0,1.0,2.0,5.0,3.0,39.0,19.0,11.0,8.0,8.0,1.0,5.0,36.0,1158.0,100.0,640.0,1,Arthur Fils
857,2023-7696,NextGen Finals,Hard,8,F,20231127,295,209950,1.0,,Arthur Fils,R,185.0,FRA,19.4,208134,7.0,,Luca Nardi,R,185.0,ITA,20.3,2-4 4-3(6) 4-2 1-4 4-2,5,RR,122.0,5.0,7.0,80.0,41.0,33.0,23.0,14.0,0.0,2.0,5.0,1.0,90.0,65.0,49.0,11.0,15.0,3.0,5.0,36.0,1158.0,115.0,549.0,1,Arthur Fils
858,2023-M-DC-2023-FLS-2-B-M-AUS-FRA-01,Davis Cup Finals RR: AUS vs FRA,Hard,2,D,20230914,2,200282,,,Alex De Minaur,R,183.0,AUS,24.5,200005,,,Ugo Humbert,L,188.0,FRA,25.2,7-6(2) 6-3,3,RR,,2.0,3.0,67.0,50.0,38.0,8.0,11.0,3.0,4.0,4.0,0.0,59.0,37.0,23.0,12.0,10.0,1.0,3.0,12.0,2685.0,36.0,1268.0,1,Alex De Minaur
859,2023-M-DC-2023-FLS-2-B-M-AUS-GBR-01,Davis Cup Finals RR: AUS vs GBR,Hard,2,D,20230913,1,207733,,,Jack Draper,L,193.0,GBR,21.7,106423,,,Thanasi Kokkinakis,R,193.0,AUS,27.4,6-7(6) 6-3 7-6(4),3,RR,,24.0,2.0,97.0,66.0,54.0,19.0,16.0,3.0,4.0,17.0,2.0,108.0,82.0,63.0,8.0,17.0,3.0,6.0,106.0,581.0,74.0,766.0,1,Jack Draper
860,2023-M-DC-2023-FLS-2-B-M-AUS-SUI-01,Davis Cup Finals RR: AUS vs SUI,Hard,2,D,20230916,2,200282,,,Alex De Minaur,R,183.0,AUS,24.5,144817,,,Marc Andrea Huesler,L,196.0,SUI,27.2,6-4 6-3,3,RR,,8.0,1.0,59.0,41.0,34.0,7.0,10.0,2.0,3.0,12.0,2.0,60.0,45.0,30.0,5.0,9.0,8.0,11.0,12.0,2685.0,101.0,604.0,1,Alex De Minaur
861,2023-M-DC-2023-FLS-2-B-M-FRA-SUI-01,Davis Cup Finals RR: FRA vs SUI,Hard,2,D,20230912,2,200005,,,Ugo Humbert,L,188.0,FRA,25.2,104527,,,Stan Wawrinka,R,183.0,SUI,38.4,6-4 6-4,3,RR,,5.0,1.0,58.0,37.0,29.0,13.0,10.0,4.0,5.0,7.0,1.0,65.0,40.0,26.0,10.0,10.0,4.0,7.0,36.0,1268.0,40.0,1084.0,1,Ugo Humbert
862,2023-M-DC-2023-FLS-2-B-M-GBR-FRA-01,Davis Cup Finals RR: GBR vs FRA,Hard,2,D,20230917,2,200005,,,Ugo Humbert,L,188.0,FRA,25.2,111815,,,Cameron Norrie,L,188.0,GBR,28.0,7-6(5) 3-6 7-5,3,RR,,20.0,1.0,101.0,65.0,52.0,19.0,16.0,2.0,3.0,2.0,3.0,119.0,82.0,57.0,20.0,17.0,5.0,6.0,36.0,1268.0,17.0,1985.0,1,Ugo Humbert
863,2023-M-DC-2023-FLS-3-C-M-ESP-SRB-01,Davis Cup Finals RR: ESP vs SRB,Hard,2,D,20230915,2,104925,,,Novak Djokovic,R,188.0,SRB,36.3,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,24.2,6-3 6-4,3,RR,,10.0,1.0,54.0,41.0,33.0,5.0,10.0,0.0,1.0,4.0,0.0,62.0,40.0,26.0,9.0,9.0,2.0,5.0,1.0,11795.0,25.0,1435.0,1,Novak Djokovic
864,2023-M-DC-2023-FLS-M-AUS-ITA-01,Davis Cup Finals F: AUS vs ITA,Hard,2,D,20231126,2,206173,,,Jannik Sinner,R,191.0,ITA,22.2,200282,,,Alex De Minaur,R,183.0,AUS,24.7,6-3 6-0,3,RR,,5.0,1.0,48.0,34.0,25.0,7.0,7.0,1.0,1.0,2.0,1.0,57.0,33.0,18.0,9.0,8.0,5.0,10.0,4.0,6490.0,12.0,2740.0,1,Jannik Sinner
865,2023-M-DC-2023-FLS-M-CZE-AUS-01,Davis Cup Finals QF: CZE vs AUS,Hard,2,D,20231122,2,200282,,,Alex De Minaur,R,183.0,AUS,24.7,208103,,,Jiri Lehecka,R,185.0,CZE,22.0,4-6 7-6(2) 7-5,3,RR,,4.0,2.0,101.0,60.0,43.0,28.0,17.0,5.0,8.0,8.0,2.0,117.0,79.0,50.0,24.0,17.0,9.0,12.0,12.0,2740.0,31.0,1372.0,1,Alex De Minaur
866,2023-M-DC-2023-FLS-M-FIN-AUS-01,Davis Cup Finals SF: FIN vs AUS,Hard,2,D,20231124,2,200282,,,Alex De Minaur,R,183.0,AUS,24.7,200325,,,Emil Ruusuvuori,R,188.0,FIN,24.6,6-4 6-3,3,RR,,1.0,3.0,53.0,32.0,24.0,10.0,9.0,2.0,4.0,1.0,2.0,81.0,58.0,30.0,12.0,10.0,13.0,18.0,12.0,2740.0,69.0,771.0,1,Alex De Minaur
867,2023-M-DC-2023-FLS-M-ITA-NED-01,Davis Cup Finals QF: ITA vs NED,Hard,2,D,20231123,2,206173,,,Jannik Sinner,R,191.0,ITA,22.2,134868,,,Tallon Griekspoor,R,188.0,NED,27.3,7-6(3) 6-1,3,RR,,9.0,1.0,50.0,32.0,29.0,15.0,10.0,0.0,0.0,7.0,1.0,60.0,42.0,26.0,11.0,9.0,3.0,5.0,4.0,6490.0,23.0,1640.0,1,Jannik Sinner
868,2023-M-DC-2023-FLS-M-ITA-SRB-01,Davis Cup Finals SF: ITA vs SRB,Hard,2,D,20231125,2,206173,,,Jannik Sinner,R,191.0,ITA,22.2,104925,,,Novak Djokovic,R,188.0,SRB,36.4,6-2 2-6 7-5,3,RR,,12.0,5.0,105.0,67.0,48.0,17.0,14.0,7.0,9.0,6.0,1.0,77.0,46.0,35.0,18.0,14.0,1.0,4.0,4.0,6490.0,1.0,11245.0,1,Jannik Sinner
869,2023-M-DC-2023-FLS-M-SRB-GBR-01,Davis Cup Finals QF: SRB vs GBR,Hard,2,D,20231123,2,104925,,,Novak Djokovic,R,188.0,SRB,36.4,111815,,,Cameron Norrie,L,188.0,GBR,28.2,6-4 6-4,3,RR,,8.0,1.0,48.0,27.0,24.0,16.0,10.0,0.0,0.0,4.0,1.0,75.0,53.0,35.0,10.0,10.0,10.0,12.0,1.0,11245.0,18.0,1940.0,1,Novak Djokovic
870,2023-M-DC-2023-QLS-M-FRA-HUN-01,Davis Cup QLS R1: FRA vs HUN,Hard,4,D,20230203,2,200005,,,Ugo Humbert,L,188.0,FRA,24.5,105916,,,Marton Fucsovics,R,188.0,HUN,30.9,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,86.0,603.0,71.0,767.0,1,Ugo Humbert
871,2023-M-DC-2023-QLS-M-FRA-HUN-01,Davis Cup QLS R1: FRA vs HUN,Hard,4,D,20230203,5,200005,,,Ugo Humbert,L,188.0,FRA,24.5,206681,,,Fabian Marozsan,R,193.0,HUN,23.3,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,86.0,603.0,161.0,366.0,1,Ugo Humbert
872,2023-M-DC-2023-QLS-M-GER-SUI-01,Davis Cup QLS R1: GER vs SUI,Hard,4,D,20230203,2,100644,,,Alexander Zverev,R,198.0,GER,25.7,104527,,,Stan Wawrinka,R,183.0,SUI,37.8,6-4 6-1,3,RR,,8.0,1.0,67.0,45.0,29.0,14.0,9.0,2.0,3.0,0.0,0.0,50.0,30.0,17.0,8.0,8.0,2.0,6.0,14.0,2425.0,135.0,422.0,1,Alexander Zverev
873,2023-M-DC-2023-QLS-M-USA-UZB-01,Davis Cup QLS R1: USA vs UZB,Hard,4,D,20230203,2,126205,,,Tommy Paul,R,185.0,USA,25.7,126939,,,Khumoun Sultanov,R,180.0,UZB,24.2,6-1 7-6(6),3,RR,,,,,,,,,,,,,,,,,,,,19.0,1835.0,480.0,80.0,1,Tommy Paul
874,2023-M-DC-2023-WG1-M-GRE-SVK-01,Davis Cup WG1 R1: GRE vs SVK,Hard,4,D,20230916,2,126774,,,Stefanos Tsitsipas,R,193.0,GRE,25.0,127760,,,Lukas Klein,R,193.0,SVK,25.4,6-7(3) 7-6(5) 4-0 RET,3,RR,,10.0,2.0,93.0,62.0,48.0,19.0,14.0,2.0,2.0,5.0,8.0,107.0,67.0,46.0,24.0,14.0,11.0,13.0,5.0,4615.0,149.0,412.0,1,Stefanos Tsitsipas
875,2023-M-DC-2023-WG1-PO-IND-DEN-01,Davis Cup WG1 PO: IND vs DEN,Hard,4,D,20230203,1,208029,,,Holger Rune,R,188.0,DEN,19.7,106026,,,Yuki Bhambri,R,185.0,IND,30.5,6-2 6-2,3,RR,,3.0,1.0,37.0,18.0,17.0,15.0,8.0,0.0,0.0,0.0,4.0,49.0,33.0,20.0,5.0,8.0,3.0,7.0,9.0,3046.0,571.0,55.0,1,Holger Rune
876,2023-M-DC-2023-WG1-PO-IND-DEN-01,Davis Cup WG1 PO: IND vs DEN,Hard,4,D,20230203,4,208029,,,Holger Rune,R,188.0,DEN,19.7,111576,,,Sumit Nagal,R,178.0,IND,25.4,7-5 6-3,3,RR,,,,,,,,,,,,,,,,,,,,9.0,3046.0,506.0,70.0,1,Holger Rune
877,2023-9900,United Cup,Hard,18,A,20230102,299,126207,,,Frances Tiafoe,R,188.0,USA,24.9,207518,,,Lorenzo Musetti,R,185.0,ITA,20.8,6-2 0-0 RET,3,F,34.0,3.0,1.0,27.0,19.0,15.0,3.0,4.0,3.0,3.0,0.0,0.0,21.0,12.0,8.0,3.0,4.0,1.0,3.0,19.0,2000.0,23.0,1865.0,0,Lorenzo Musetti
878,2023-9900,United Cup,Hard,18,A,20230102,280,111815,15.0,,Cameron Norrie,L,188.0,GBR,27.3,126203,3.0,,Taylor Fritz,R,196.0,USA,25.1,6-4 5-7 6-4,3,RR,136.0,7.0,0.0,91.0,69.0,53.0,9.0,16.0,5.0,8.0,16.0,2.0,95.0,58.0,39.0,21.0,16.0,4.0,8.0,14.0,2445.0,9.0,3355.0,0,Taylor Fritz
879,2023-9900,United Cup,Hard,18,A,20230102,272,126774,1.0,,Stefanos Tsitsipas,R,193.0,GRE,24.3,105777,16.0,,Grigor Dimitrov,R,191.0,BUL,31.6,4-6 6-2 7-6(4),3,RR,,12.0,1.0,95.0,72.0,56.0,12.0,15.0,8.0,9.0,11.0,2.0,87.0,55.0,44.0,19.0,15.0,6.0,8.0,4.0,5550.0,28.0,1460.0,0,Grigor Dimitrov
880,2023-9900,United Cup,Hard,18,A,20230102,252,126203,3.0,,Taylor Fritz,R,196.0,USA,25.1,100644,10.0,,Alexander Zverev,R,198.0,GER,25.7,6-1 6-4,3,RR,64.0,8.0,4.0,45.0,27.0,26.0,11.0,9.0,1.0,1.0,3.0,5.0,60.0,48.0,31.0,3.0,8.0,3.0,6.0,9.0,3355.0,12.0,2700.0,0,Alexander Zverev
881,2023-9900,United Cup,Hard,18,A,20230102,244,208103,14.0,,Jiri Lehecka,R,185.0,CZE,21.1,100644,10.0,,Alexander Zverev,R,198.0,GER,25.7,6-4 6-2,3,RR,92.0,5.0,3.0,67.0,47.0,36.0,8.0,9.0,6.0,7.0,1.0,8.0,56.0,34.0,22.0,8.0,9.0,4.0,8.0,81.0,646.0,12.0,2700.0,0,Alexander Zverev
882,2023-9900,United Cup,Hard,18,A,20230102,232,111815,15.0,,Cameron Norrie,L,188.0,GBR,27.3,200282,7.0,,Alex De Minaur,R,183.0,AUS,23.8,6-3 6-3,3,RR,,4.0,1.0,56.0,30.0,26.0,14.0,9.0,4.0,4.0,3.0,1.0,55.0,28.0,19.0,14.0,9.0,6.0,9.0,14.0,2445.0,24.0,1790.0,0,Alex De Minaur
